"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"78","2002","5","Karnataka","Raichur","130.36","453.86","3481.59","15.46","2.88","186.29","25.33","16.32","644.3","214.5","118.04","550.3","239.83","134.36","560.23","114.26","24.39","213.46","11.6","25.71","2216.38","0.0","0.0","0.0","0.0","0.0","0.0","48.79","15.61","319.94","23.82","5.56","233.42","43.19","6.13","141.93","87.35","52.75","603.89","16.52","4.69","283.9","0.33","0.09","272.73","15.34","7.63","497.39","1.67","0.72","431.14","2.34","0.74","316.24","193.09","66.89","346.42","0.0","0.0","0.0","318.0","133.68","420.38","0.81","5.39","6654.32","36.29","4.36","120.14","4.08","10.32","14.39","0.0","2.34","0.21"
"78","2003","5","Karnataka","Raichur","122.23","392.67","3212.55","11.16","1.51","135.3","11.24","7.47","664.59","203.03","109.02","536.96","214.28","116.49","543.63","145.86","78.58","538.74","16.12","39.89","2474.57","0.0","0.0","0.0","0.0","0.0","0.0","55.29","15.97","288.84","28.56","5.45","190.83","29.91","6.19","206.95","79.97","53.33","666.88","14.74","5.84","396.2","0.03","0.01","333.33","15.6","6.23","399.36","2.6","1.47","565.38","1.94","0.15","77.32","245.41","75.61","308.1","0.0","0.0","0.0","361.47","142.8","395.05","0.01","0.05","5000.0","44.54","6.13","137.63","3.45","5.24","8.7","0.0","1.94","0.09"
"78","2004","5","Karnataka","Raichur","170.45","534.99","3138.69","12.51","5.13","410.07","25.4","18.6","732.28","175.28","102.29","583.58","200.69","120.88","602.32","148.16","66.38","448.03","17.01","46.56","2737.21","0.0","0.0","0.0","0.0","0.0","0.0","32.6","12.54","384.66","29.39","11.06","376.32","52.16","8.19","157.02","77.2","51.46","666.58","19.81","5.93","299.34","0.41","0.11","268.29","14.45","4.81","332.87","2.99","1.97","658.86","2.23","0.41","183.86","295.47","85.69","290.01","0.0","0.0","0.0","414.01","150.57","363.69","0.01","0.08","8000.0","64.41","10.14","157.43","3.88","5.49","9.37","0.0","2.39","0.14"
"78","2005","5","Karnataka","Raichur","257.05","698.79","2718.5","10.51","4.49","427.21","18.04","24.42","1353.66","150.76","124.84","828.07","168.8","149.26","884.24","162.75","170.69","1048.79","17.03","38.61","2267.18","0.0","0.0","0.0","0.0","0.0","0.0","40.27","18.94","470.33","29.21","15.25","522.08","40.07","19.5","486.65","89.28","60.1","673.16","20.94","13.66","652.34","0.0","0.0","0.0","12.95","9.18","708.88","3.75","2.78","741.33","1.83","0.64","349.73","344.99","140.2","406.39","0.0","0.0","0.0","475.42","226.77","476.99","0.0","0.03","0.0","33.62","6.17","183.52","6.28","8.05","14.32","0.0","3.49","0.19"
"78","2006","5","Karnataka","Raichur","213.97","655.51","3063.56","8.95","2.97","331.84","17.79","11.49","645.87","153.35","94.02","613.11","171.14","105.51","616.51","126.5","34.33","271.38","18.34","35.1","1913.85","0.0","0.0","0.0","0.0","0.0","0.0","81.61","33.44","409.75","24.15","6.69","277.02","35.35","3.89","110.04","71.94","40.15","558.1","11.68","2.89","247.43","0.04","0.01","250.0","11.56","6.51","563.15","2.86","2.17","758.74","1.5","0.18","120.0","314.69","72.7","231.02","0.0","0.0","0.0","415.75","124.8","300.18","0.02","0.13","6500.0","16.56","4.46","269.32","7.81","5.77","13.58","0.0","3.17","0.0"
"78","2007","5","Karnataka","Raichur","235.42","743.07","3156.36","12.04","6.51","540.7","26.37","29.25","1109.22","161.85","204.65","1264.44","188.22","233.9","1242.69","134.44","104.57","777.82","28.34","82.77","2920.61","0.0","0.0","0.0","0.0","0.0","0.0","76.41","45.18","591.28","27.36","11.33","414.11","61.53","11.68","189.83","78.45","61.18","779.86","17.19","6.74","392.09","0.0","0.0","0.0","11.81","9.65","817.1","2.51","0.93","370.52","1.71","0.56","327.49","287.36","127.17","442.55","0.0","0.0","0.0","400.4","206.41","515.51","1.31","8.42","6427.48","35.08","10.36","295.32","11.2","12.38","23.58","0.0","7.99","0.0"
"78","2008","5","Karnataka","Raichur","240.15","786.48","3274.95","1.32","0.53","401.52","11.82","11.1","939.09","137.78","153.85","1116.64","149.59","164.96","1102.75","118.21","72.13","610.19","28.24","77.61","2748.23","0.0","0.0","0.0","0.0","0.0","0.0","100.92","36.54","362.07","23.01","7.58","329.42","32.73","8.24","251.76","81.15","55.32","681.7","7.04","3.07","436.08","0.0","0.0","0.0","7.53","4.87","646.75","2.27","1.41","621.15","1.6","0.57","356.25","254.01","89.22","351.25","0.0","0.0","0.0","354.29","154.68","436.59","0.74","3.61","4878.38","37.44","15.09","403.04","11.75","9.92","21.68","0.0","3.86","0.0"
"78","2009","5","Karnataka","Raichur","250.4","737.75","2946.29","13.07","6.26","478.96","13.1","9.42","719.08","157.27","169.09","1075.16","170.38","178.51","1047.72","112.15","42.71","380.83","41.98","63.63","1515.72","0.0","0.0","0.0","0.0","0.0","0.0","138.71","57.46","414.25","23.99","6.05","252.19","35.45","7.28","205.36","87.01","51.49","591.77","13.7","1.85","135.04","0.0","0.0","0.0","7.67","3.67","478.49","2.46","0.86","349.59","2.07","0.63","304.35","215.57","48.44","224.71","0.0","0.0","0.0","330.08","107.44","325.5","0.98","3.49","3561.22","39.61","10.33","260.79","10.96","10.82","21.78","0.0","3.62","0.0"
"78","2010","5","Karnataka","Raichur","252.89","787.56","3114.24","11.72","8.69","741.47","11.39","20.17","1770.85","163.12","236.65","1450.77","174.51","256.83","1471.72","120.79","156.29","1293.9","49.2","139.53","2835.98","0.0","0.0","0.0","0.0","0.0","0.0","141.4","72.81","514.92","74.73","26.74","357.82","49.52","12.16","245.56","84.62","78.37","926.14","13.06","5.77","441.81","0.0","0.0","0.0","8.2","5.36","653.66","2.22","1.8","810.81","1.82","0.66","362.64","96.07","61.66","641.82","0.0","0.0","0.0","207.33","136.32","657.5","0.32","3.03","9468.75","48.74","15.58","319.66","10.13","11.64","21.77","0.0","3.44","0.0"
"78","2011","5","Karnataka","Raichur","218.77","660.4","3018.7","6.73","3.51","521.55","7.63","10.05","1317.17","110.07","106.49","967.48","117.7","116.55","990.23","112.09","124.09","1107.06","53.81","157.17","2920.83","0.0","0.0","0.0","0.0","0.0","0.0","102.93","37.53","364.62","53.54","15.07","281.47","32.74","1.63","49.79","79.95","61.34","767.23","10.61","3.18","299.72","0.0","0.0","0.0","3.93","2.18","554.71","1.61","1.29","801.24","0.88","0.23","261.36","91.53","49.33","538.95","0.0","0.0","0.0","189.32","104.59","552.45","2.45","22.34","9120.0","49.63","13.33","268.59","10.17","14.47","24.64","0.0","6.26","0.0"
"78","2012","5","Karnataka","Raichur","228.59","735.3","3216.68","8.87","5.12","577.23","3.15","4.56","1447.62","163.69","196.15","1198.3","166.83","200.71","1203.08","123.71","148.48","1200.23","56.56","155.89","2756.19","0.0","0.0","0.0","0.0","0.0","0.0","172.83","124.71","721.58","38.84","15.47","398.3","13.81","2.85","206.37","75.89","55.96","737.38","4.37","2.45","560.64","0.0","0.0","0.0","2.56","1.43","558.59","1.04","0.65","625.0","0.82","0.24","292.68","121.47","77.77","640.24","0.0","0.0","0.0","206.74","119.89","579.91","2.48","20.75","8366.94","62.59","34.52","551.53","9.48","14.16","23.62","0.0","6.2","0.0"
"78","2013","5","Karnataka","Raichur","254.24","836.0","3288.23","8.04","6.98","868.16","4.28","9.22","2154.21","127.04","160.64","1264.48","131.32","169.86","1293.48","110.56","156.24","1413.17","68.22","236.93","3473.03","0.0","0.0","0.0","0.0","0.0","0.0","183.98","159.7","868.03","48.51","21.78","448.98","36.86","8.81","239.01","86.14","76.14","883.91","6.41","5.76","898.6","0.0","0.0","0.0","5.36","5.09","949.63","1.33","0.84","631.58","1.07","0.38","355.14","121.19","83.14","686.03","0.0","0.0","0.0","221.67","155.23","700.28","2.94","26.24","8925.17","67.86","34.43","507.37","8.72","14.52","23.25","0.0","6.07","0.0"
"78","2014","5","Karnataka","Raichur","237.74","733.65","3085.93","7.02","8.75","1246.44","2.39","4.42","1849.37","110.69","151.63","1369.86","113.08","156.05","1380.0","97.62","122.72","1257.12","64.26","194.15","3021.32","0.0","0.0","0.0","0.0","0.0","0.0","112.13","88.82","792.12","52.16","33.4","640.34","37.7","9.94","263.66","68.02","60.6","890.91","11.51","7.07","614.25","0.0","0.0","0.0","5.47","6.42","1173.67","2.39","0.95","397.49","0.84","0.5","595.24","79.35","51.73","651.92","0.0","0.0","0.0","168.71","118.14","700.25","2.68","24.42","9111.94","127.87","63.43","496.05","7.63","22.94","30.58","0.0","5.99","0.0"
"78","2015","5","Karnataka","Raichur","166.0","527.46","3177.47","3.18","1.19","374.21","1.61","1.67","1037.27","116.21","102.94","885.81","117.82","104.6","887.79","81.23","60.05","739.26","50.81","66.79","1314.51","0.0","0.0","0.0","0.0","0.0","0.0","245.51","127.02","517.37","45.26","18.22","402.56","40.09","7.05","175.92","58.23","44.04","756.31","9.11","1.14","125.14","0.0","0.0","0.0","1.66","0.48","289.16","1.85","0.46","248.65","0.58","0.09","155.17","79.02","30.95","391.67","0.0","0.0","0.0","151.65","0.0","0.0","1.79","14.45","8075.01","73.18","26.56","362.94","6.91","18.86","25.77","0.0","8.4","0.14"
"78","2016","5","Karnataka","Raichur","169.29","631.06","3727.77","2.89","1.01","348.32","2.0","1.92","962.96","98.62","63.18","640.6","100.62","65.1","647.0","107.95","112.23","1039.72","61.32","82.65","1347.81","0.0","0.0","0.0","0.0","0.0","0.0","155.72","96.27","618.25","114.72","82.69","720.82","50.3","10.18","202.44","69.24","61.98","895.21","12.45","5.41","434.27","0.0","0.0","0.0","1.21","0.13","110.38","2.64","1.13","429.44","0.14","0.01","44.44","61.11","24.2","396.03","0.0","0.0","0.0","0.0","0.0","0.0","0.31","2.15","6934.84","50.1","32.01","638.86","7.03","16.43","23.46","0.0","9.56","0.0"
"78","2017","5","Karnataka","Raichur","167.4","546.61","3265.36","6.93","3.82","551.9","1.5","3.47","2311.13","112.82","129.8","1150.51","114.32","133.27","1165.75","118.91","197.44","1660.32","65.34","235.99","3611.91","0.0","0.0","0.0","0.0","0.0","0.0","187.46","148.33","791.3","55.44","36.92","665.89","39.96","11.27","282.08","52.35","64.8","1237.69","5.45","5.84","1071.34","0.49","0.08","166.32","2.59","1.44","553.84","0.31","0.17","561.69","0.36","0.13","367.4","45.11","35.3","782.5","0.0","0.0","0.0","0.0","0.0","0.0","1.29","12.14","9405.03","92.46","41.67","450.71","8.43","12.99","21.42","0.0","3.82","0.0"
"79","2000","5","Karnataka","Gulbarga / Kalaburagi","32.2","61.0","1894.41","31.9","24.0","752.35","17.69","17.26","975.69","308.85","219.77","711.58","326.5","237.03","725.97","86.3","77.0","892.24","2.5","6.0","2400.0","0.0","0.0","0.0","0.0","0.0","0.0","118.4","94.0","793.92","366.7","164.0","447.23","203.4","91.0","447.39","91.8","73.0","795.21","22.6","7.0","309.73","0.0","0.0","0.0","24.1","18.0","746.89","0.1","0.0","0.0","1.0","0.0","0.0","15.6","7.0","448.72","0.03","0.03","1000.0","157.7","105.0","665.82","9.7","68.0","7010.31","10.6","4.76","449.06","5.68","7.15","12.83","0.0","3.0","0.24"
"79","2001","5","Karnataka","Gulbarga / Kalaburagi","41.63","65.55","1574.59","29.46","17.46","592.67","13.1","11.99","915.27","350.26","264.86","756.18","363.36","276.86","761.94","59.72","41.75","699.1","2.04","5.03","2465.69","0.0","0.0","0.0","0.0","0.0","0.0","155.66","121.55","780.87","318.25","81.33","255.55","152.82","39.92","261.22","63.8","50.19","786.68","16.61","4.94","297.41","0.0","0.0","0.0","21.11","16.39","776.41","0.07","0.05","714.29","1.08","0.36","333.33","50.03","22.45","448.73","0.02","0.01","500.0","154.41","94.59","612.59","7.86","57.5","7315.52","28.39","9.15","322.3","6.8","7.65","14.45","0.0","3.49","0.24"
"79","2002","5","Karnataka","Gulbarga / Kalaburagi","47.61","101.51","2132.12","20.39","9.76","478.67","8.49","8.07","950.53","308.95","239.69","775.82","317.44","247.76","780.49","60.13","45.77","761.18","2.2","4.67","2122.73","0.0","0.0","0.0","0.0","0.0","0.0","134.52","103.35","768.29","335.65","161.67","481.66","161.11","17.62","109.37","64.19","62.94","980.53","13.49","4.89","362.49","0.1","0.03","300.0","19.1","13.83","724.08","0.03","0.03","1000.0","0.79","0.28","354.43","132.92","81.13","610.37","0.02","0.02","1000.0","231.67","163.26","704.71","8.23","41.43","5034.02","16.44","7.35","447.08","6.39","5.6","11.99","0.0","2.4","0.19"
"79","2003","5","Karnataka","Gulbarga / Kalaburagi","65.69","189.42","2883.54","17.52","7.7","439.5","7.14","7.27","1018.21","285.81","165.16","577.87","292.95","172.43","588.6","72.38","52.14","720.36","2.57","5.53","2151.75","0.0","0.0","0.0","0.0","0.0","0.0","136.03","82.45","606.12","349.89","136.62","390.47","169.09","38.58","228.16","60.95","49.99","820.18","14.53","8.25","567.79","0.14","0.04","285.71","17.81","8.36","469.4","0.05","0.05","1000.0","0.49","0.04","81.63","159.19","78.3","491.87","0.18","0.09","500.0","255.37","145.36","569.21","5.72","18.49","3232.52","17.3","8.26","477.46","5.39","5.02","10.41","0.0","1.8","0.09"
"79","2004","5","Karnataka","Gulbarga / Kalaburagi","77.41","252.18","3257.72","16.52","11.49","695.52","7.03","6.56","933.14","285.1","206.55","724.48","292.13","213.11","729.5","68.82","54.24","788.14","2.29","8.42","3676.86","0.0","0.0","0.0","0.0","0.0","0.0","124.03","86.31","695.88","345.72","177.36","513.02","156.81","28.65","182.71","59.05","41.02","694.67","17.03","5.69","334.12","0.09","0.03","333.33","15.37","6.57","427.46","0.07","0.06","857.14","0.57","0.12","210.53","173.87","68.39","393.34","0.21","0.13","619.05","268.19","122.23","455.76","4.4","20.92","4754.55","27.88","12.57","450.86","4.77","5.41","10.18","0.0","1.92","0.14"
"79","2005","5","Karnataka","Gulbarga / Kalaburagi","90.14","249.49","2767.81","19.88","15.0","754.53","6.25","6.66","1065.6","278.01","252.17","907.05","284.25","258.83","910.57","72.67","70.44","969.31","4.6","13.05","2836.96","0.01","0.01","1000.0","0.0","0.0","0.0","112.8","83.28","738.3","382.77","273.45","714.4","122.57","35.7","291.26","60.55","49.01","809.41","16.83","12.98","771.24","0.26","0.07","269.23","15.59","10.88","697.88","0.33","0.35","1060.61","0.65","0.22","338.46","176.93","76.01","429.6","0.83","0.46","554.22","273.61","150.17","548.85","4.49","27.32","6084.63","28.77","17.64","613.14","4.74","6.44","11.18","0.01","2.85","0.32"
"79","2006","5","Karnataka","Gulbarga / Kalaburagi","87.24","188.81","2164.26","17.99","12.67","704.28","6.24","5.69","911.86","282.32","222.42","787.83","288.56","228.12","790.55","65.64","43.05","655.85","2.4","4.33","1804.17","0.0","0.0","0.0","0.0","0.0","0.0","147.5","81.57","553.02","382.52","163.53","427.51","170.36","22.75","133.54","52.28","24.57","469.97","17.68","6.77","382.92","0.01","0.0","0.0","12.79","8.42","658.33","0.18","0.14","777.78","0.69","0.21","304.35","119.35","34.08","285.55","0.72","0.54","750.0","205.18","74.9","365.05","5.33","32.41","6080.68","23.58","14.46","613.23","4.3","4.73","9.02","0.02","2.35","0.18"
"79","2007","5","Karnataka","Gulbarga / Kalaburagi","90.81","223.25","2458.43","17.94","17.28","963.21","7.79","9.06","1163.03","246.05","245.32","997.03","253.84","254.38","1002.13","61.87","48.53","784.39","2.68","6.87","2563.43","0.0","0.0","0.0","0.0","0.0","0.0","138.39","94.32","681.55","429.59","302.82","704.9","196.27","66.33","337.95","52.26","39.45","754.88","17.79","9.31","523.33","0.01","0.0","0.0","11.34","7.73","681.66","0.09","0.06","666.67","0.4","0.16","400.0","106.52","48.34","453.81","0.42","0.34","809.52","190.43","105.8","555.58","20.74","80.24","3868.85","26.01","18.06","694.35","4.57","4.97","9.54","0.05","2.87","0.22"
"79","2008","5","Karnataka","Gulbarga / Kalaburagi","92.74","216.61","2335.67","0.02","0.02","1000.0","7.04","10.78","1531.25","298.93","301.72","1009.33","305.97","312.49","1021.31","52.7","41.96","796.2","5.94","14.16","2383.84","0.0","0.0","0.0","0.0","0.0","0.0","181.77","113.62","625.08","379.77","187.61","494.01","106.3","35.88","337.54","41.33","26.75","647.23","7.68","2.31","300.78","0.02","0.01","500.0","14.36","9.1","633.7","0.08","0.08","1000.0","0.61","0.23","377.05","134.37","52.02","387.14","1.06","0.73","688.68","200.72","91.63","456.51","15.34","40.75","2656.45","50.98","31.58","619.46","4.63","4.3","8.93","0.01","2.45","0.04"
"79","2009","5","Karnataka","Gulbarga / Kalaburagi","79.47","180.69","2273.69","24.57","26.29","1070.0","6.76","5.18","766.27","312.23","308.73","988.79","318.99","313.91","984.07","36.23","20.68","570.8","6.35","7.14","1124.41","0.0","0.0","0.0","0.0","0.0","0.0","233.13","169.98","729.12","336.85","153.29","455.07","136.33","4.85","35.58","60.04","38.82","646.57","12.11","1.29","106.52","0.03","0.01","333.33","14.68","10.95","745.91","0.13","0.08","615.38","0.75","0.22","293.33","114.96","31.3","272.27","1.85","0.19","102.7","205.54","83.04","404.01","18.94","76.35","4031.15","23.5","9.43","401.28","5.56","4.19","9.75","0.01","2.33","0.02"
"79","2010","5","Karnataka","Gulbarga / Kalaburagi","100.31","205.31","2046.76","19.5","27.02","1385.64","3.83","4.15","1083.55","265.69","240.12","903.76","269.52","244.26","906.28","42.92","36.07","840.4","8.53","15.91","1865.18","0.0","0.0","0.0","0.0","0.0","0.0","235.86","166.86","707.45","445.28","256.28","575.55","147.35","54.55","370.21","42.48","29.78","701.04","16.0","5.34","333.75","0.02","0.01","500.0","10.93","6.6","603.84","0.09","0.08","888.89","0.57","0.2","350.88","43.85","17.16","391.33","0.38","0.14","368.42","115.42","54.53","472.45","11.03","64.38","5836.81","47.08","21.92","465.59","6.23","4.1","10.33","0.01","1.99","0.15"
"79","2011","5","Karnataka","Gulbarga / Kalaburagi","73.06","139.12","1904.19","18.2","27.19","1493.96","2.92","3.56","1219.18","255.35","238.98","935.89","258.27","242.54","939.09","39.79","29.89","751.19","7.44","16.83","2262.1","0.0","0.0","0.0","0.0","0.0","0.0","179.37","123.06","686.07","448.04","210.78","470.45","87.25","23.38","267.97","35.23","23.06","654.56","6.15","2.6","422.76","0.0","0.0","0.0","6.86","4.78","696.79","0.14","0.12","857.14","0.42","0.09","214.29","49.54","20.16","406.94","0.87","0.32","367.82","100.52","50.02","497.61","30.7","128.23","4176.18","88.4","40.02","452.71","6.65","5.16","11.8","0.1","2.59","0.05"
"79","2012","5","Karnataka","Gulbarga / Kalaburagi","67.09","90.94","1355.49","12.37","15.66","1265.97","4.23","5.19","1226.95","254.49","276.58","1086.8","258.73","281.78","1089.09","36.75","35.94","977.96","6.45","18.06","2800.0","0.0","0.0","0.0","0.0","0.0","0.0","174.7","138.47","792.62","401.89","285.13","709.47","80.98","33.34","411.71","37.38","36.16","967.36","5.82","2.66","457.04","0.0","0.0","0.0","6.03","5.29","877.28","0.04","0.03","750.0","0.26","0.05","192.31","55.23","26.86","486.33","4.51","3.42","758.31","109.66","62.68","571.58","15.97","82.91","5191.61","99.23","49.31","496.93","5.64","3.7","9.34","0.03","1.66","0.04"
"79","2013","5","Karnataka","Gulbarga / Kalaburagi","74.68","147.94","1980.99","14.03","24.03","1712.76","4.04","4.9","1212.87","283.42","364.37","1285.62","287.46","369.28","1284.63","34.55","40.4","1169.32","6.25","16.46","2633.6","0.0","0.0","0.0","0.0","0.0","0.0","184.75","164.44","890.07","452.2","461.18","1019.86","94.73","29.98","316.48","45.2","34.48","762.83","5.56","3.23","580.94","0.0","0.0","0.0","5.55","6.1","1099.1","0.16","0.14","875.0","0.22","0.06","272.73","59.04","33.89","574.02","6.05","8.33","1376.86","125.23","89.08","711.33","28.81","178.6","6199.24","127.77","117.25","917.66","5.22","4.12","9.34","0.0","2.18","0.06"
"79","2014","5","Karnataka","Gulbarga / Kalaburagi","87.77","225.47","2568.87","15.23","24.89","1634.27","2.07","2.17","1048.31","278.72","319.65","1146.85","280.78","321.83","1146.2","31.8","33.77","1061.95","6.33","16.15","2551.34","0.0","0.0","0.0","0.0","0.0","0.0","202.05","167.51","829.05","360.25","238.41","661.79","51.31","35.48","691.48","47.46","29.52","622.0","4.57","2.31","505.47","0.11","0.02","181.82","3.76","2.71","720.74","0.13","0.08","615.38","0.34","0.1","294.12","46.98","25.97","552.79","21.7","13.17","606.91","125.46","78.58","626.34","46.36","310.46","6696.72","186.51","126.14","676.32","5.24","4.45","9.7","0.05","2.01","0.06"
"79","2015","5","Karnataka","Gulbarga / Kalaburagi","53.56","108.01","2016.62","9.48","9.5","1002.11","1.87","1.71","914.44","238.96","149.07","623.83","240.83","150.79","626.13","20.5","14.37","700.98","3.6","4.95","1375.0","0.0","0.0","0.0","0.0","0.0","0.0","224.88","94.53","420.36","340.93","118.66","348.05","93.35","19.76","211.7","42.66","19.03","446.09","3.59","1.05","292.48","0.0","0.0","0.0","4.94","2.0","404.86","0.03","0.01","333.33","0.26","0.03","115.38","45.24","9.09","200.93","7.22","5.04","698.28","104.74","0.0","0.0","29.39","125.96","4285.21","150.74","54.25","359.89","5.01","3.83","8.84","0.1","1.5","0.1"
"79","2016","5","Karnataka","Gulbarga / Kalaburagi","96.88","322.59","3329.87","9.41","18.73","1990.86","1.44","1.7","1181.57","239.11","353.37","1477.85","240.56","355.08","1476.08","29.99","31.95","1065.25","5.1","9.5","1860.53","0.0","0.0","0.0","0.0","0.0","0.0","200.27","230.37","1150.31","480.89","618.53","1286.23","118.01","49.91","422.93","58.8","54.72","930.69","9.29","8.08","869.9","0.0","0.0","0.0","3.12","2.97","952.2","0.03","0.02","484.85","0.23","0.01","55.79","19.54","8.15","417.05","19.83","16.56","835.03","0.0","0.0","0.0","29.37","114.58","3900.86","75.84","37.96","500.57","10.74","8.61","19.34","0.09","2.86","0.37"
"79","2017","5","Karnataka","Gulbarga / Kalaburagi","113.28","362.88","3203.49","11.07","23.02","2078.92","0.76","2.08","2733.6","250.74","338.64","1350.54","251.51","340.72","1354.73","21.16","42.41","2004.68","2.28","8.46","3711.84","0.0","0.0","0.0","0.0","0.0","0.0","226.66","246.02","1085.41","386.84","436.87","1129.31","161.23","97.94","607.47","57.17","63.26","1106.62","6.1","9.84","1612.06","0.0","0.0","0.0","2.01","1.8","893.74","0.01","0.01","666.67","0.02","0.01","347.83","10.92","12.48","1143.03","13.35","26.13","1957.02","0.0","0.0","0.0","2.22","18.3","8245.61","123.77","130.31","1052.86","9.05","11.52","20.57","0.14","3.9","0.06"
"80","2000","5","Karnataka","Dakshina Kannada","130.1","264.0","2029.21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.1","6.0","397.35","2.7","4.0","1481.48","0.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4","4.0","1176.47","1.7","16.3","9588.24","0.0","0.0","0.0","56.69","6.29","62.98","0.0","0.01","0.67"
"80","2001","5","Karnataka","Dakshina Kannada","127.62","274.29","2149.27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.92","5.45","391.52","2.31","4.25","1839.83","0.71","0.27","380.28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.02","4.51","1493.38","1.31","10.58","8076.34","0.0","0.0","0.0","57.89","6.41","64.3","0.0","0.01","0.67"
"80","2002","5","Karnataka","Dakshina Kannada","123.04","259.82","2111.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12.5","3.0","240.0","2.19","3.29","1502.28","0.65","0.26","400.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.84","3.55","1250.0","0.55","4.59","8345.45","0.0","0.0","0.0","59.17","6.17","65.34","0.0","0.01","0.63"
